origin,ncm,export
2302909,1901,56717.919234657355
2302909,1902,261346.29488468636
2302909,1903,7086.6857796132535
2302909,1904,3658.109328499304
2302909,1905,666440.3486456599
2302909,2002,462.02246091727704
2302909,2004,1174.2739481820672
2302909,2005,6712.674036267327
2302909,2006,28500.064875482443
2302909,2007,10960.929339773831
2302909,2008,106913.89425573383
2302909,2009,21392.5979800035
2302909,2101,2236.2610378396525
2302909,2102,13802.853218735665
2302909,2103,25802.015548485015
2302909,2104,41783.439991706124
2302909,2105,22357.315902318183
2302909,2106,39085.48073339922
2302909,2201,23650.627338801478
2302909,2202,209640.82435671045
2302909,2203,3722981.3631268507
2302909,2204,2179.6263013349635
2302909,2206,6776.923081458426
2302909,2207,160822.45368752783
2302909,2208,52609.46844891602
2302909,2209,752.5120066628657
2302909,2302,285.5581193720151
2302909,2304,126.97769566816439
2302909,2306,3255.9832203939945
2302909,2309,14618.909961402913
2302909,2402,20415.5004584546
2302909,2403,903.9585869680438
2302909,2501,1957.7390255503594
2302909,2504,113.31671403651393
2302909,2505,795.4223933776098
2302909,2517,3384.699988580647
2302909,2522,4085.2602908076633
2302909,2523,58686.652470286426
2302909,2710,4513601.596157976
2302909,2711,81524.53178381325
2302909,2715,149.18588889126724
2302909,2828,5915.7001861217595
2302909,2922,107.31741312038815
2302909,2939,1838.482053844777
2302909,3001,101.81406635233404
2302909,3002,471.9506200707151
2302909,3003,383.88031251066656
2302909,3004,13848.188481478466
2302909,3006,586.1827846008597
2302909,3102,198.32786818962904
2302909,3204,4566.061276950879
2302909,3208,7223.633704191416
2302909,3209,12294.732490021775
2302909,3213,172.05254414544032
2302909,3214,10863.40558527174
2302909,3215,115.67209205029062
2302909,3302,1308.4001144553597
2302909,3303,751.0610206766873
2302909,3304,1096.2255448836013
2302909,3305,18197.66749033419
2302909,3306,2833.5618169498566
2302909,3307,13750.544777063318
2302909,3401,24337.219138518576
2302909,3402,53197.58195974623
2302909,3404,661.7989082553089
2302909,3405,810.6710686685482
2302909,3406,1492.5733045695408
2302909,3407,105.0381784534913
2302909,3502,882.4029553406502
2302909,3504,416.7033297502739
2302909,3505,1141.5827949942511
2302909,3506,463.7850901256399
2302909,3507,201.7913600737662
2302909,3605,2979.0254089504533
2302909,3606,210.12584985590385
2302909,3801,85.61573121252869
2302909,3808,7426.251137587482
2302909,3809,6307.57724546899
2302909,3814,120.8711616389482
2302909,3819,264.4056660851992
2302909,3824,7515.626155912867
2302909,3916,1267.5465440754106
2302909,3917,20122.00438664983
2302909,3920,839.0406793479673
2302909,3922,3878.568269778196
2302909,3923,23112.756995848365
2302909,3924,9217.337894875953
2302909,3925,11904.059770104106
2302909,3926,2027.6012323066082
2302909,4002,78.56625506531633
2302909,4005,292.00839863551363
2302909,4006,402.83700750804076
2302909,4008,297.0792134076813
2302909,4009,1214.9678524715264
2302909,4010,802.234228826873
2302909,4011,7543.0710680680695
2302909,4012,4889.317837063454
2302909,4013,261.38388704422545
2302909,4015,278.20656395462595
2302909,4016,6980.10971218961
2302909,4202,1831.0183929937348
2302909,4203,180.29574249892488
2302909,4407,51431.2034360205
2302909,4418,2728.0272355722923
2302909,4419,126.9147197208956
2302909,4420,12770.430098590186
2302909,4802,4641.610555519228
2302909,4810,229.27537213521643
2302909,4811,11802.633760793524
2302909,4818,13710.426532178673
2302909,4819,1414.217128138549
2302909,4820,2235.132539914582
2302909,4821,705.7247936836652
2302909,4822,734.670029336732
2302909,4823,188.3502636382185
2302909,4902,3601.0221184565657
2302909,5407,661.0928939654301
2302909,5601,103.80627530577175
2302909,5603,95.1820111968834
2302909,5607,106.14213686444961
2302909,5906,77.33626790012707
2302909,5909,585.8752135853634
2302909,6102,82.9304308096634
2302909,6104,1204.2142016620253
2302909,6106,6822.201130819363
2302909,6108,9545.068720531317
2302909,6110,318.6768176610869
2302909,6115,17724.132050835487
2302909,6204,8180.746640449442
2302909,6205,230.50105569594663
2302909,6206,2273.00911002641
2302909,6217,636.3379147020878
2302909,6301,10388.145753298837
2302909,6302,10547.141401539931
2302909,6305,6451.7806242155475
2302909,6307,954.1327663790821
2302909,6401,270.0154300794519
2302909,6402,46465.37041944555
2302909,6403,5600.247367603762
2302909,6404,54690.389913800886
2302909,6405,1308.6918984876402
2302909,6406,107.39969915916349
2302909,6702,153.22309943898827
2302909,6805,2623.969788623007
2302909,6810,9403.502117246748
2302909,6811,351.2868106006503
2302909,6813,11744.599855035976
2302909,6904,10523.795762194351
2302909,6905,3032.756305847099
2302909,6910,11823.23791872001
2302909,6911,216.85481908259874
2302909,6912,2974.3026934546638
2302909,7007,3393.620930802765
2302909,7009,1641.0120465912694
2302909,7010,2958.047668536341
2302909,7013,233.54595527156715
2302909,7210,751.4484574617385
2302909,7213,4477.808827769184
2302909,7214,14006.590103656103
2302909,7217,4887.304945929896
2302909,7302,1556.2972236185758
2302909,7308,23481.59919010044
2302909,7309,8164.4972404730615
2302909,7311,917762.2970358947
2302909,7313,1955.5096731107428
2302909,7314,5082.54638586631
2302909,7315,227.11455034763537
2302909,7317,1956.518045442044
2302909,7318,7348.12837136057
2302909,7320,57036.561922355955
2302909,7321,6333.904494962752
2302909,7323,3244.559244207616
2302909,7324,1095.271889206508
2302909,7326,1420.1254917777237
2302909,7407,83.09892362677688
2302909,7412,3045.434598200748
2302909,7604,230.1689095509671
2302909,7610,2744.7375387483385
2302909,7612,769.950934028586
2302909,7613,3181.689573510439
2302909,7615,1896.2349012684567
2302909,7616,884.4671426383431
2302909,8201,2435.58024678348
2302909,8202,267.26899459615134
2302909,8203,96.5195625189528
2302909,8205,235.26773563477457
2302909,8211,207.64949232362545
2302909,8212,8996.735833274803
2302909,8214,723.7526605228211
2302909,8215,914.2313376330201
2302909,8301,4942.152580621774
2302909,8302,838.5914399179949
2302909,8311,223.30248862832306
2302909,8408,1665.0002515765113
2302909,8409,27980.585281012733
2302909,8413,8301.410967327263
2302909,8414,16523.273862615573
2302909,8415,2977.7856943760667
2302909,8418,46091.189528447285
2302909,8419,4825.4352522412255
2302909,8421,14638.333148237376
2302909,8429,4949.294892127349
2302909,8431,7204.122940767826
2302909,8443,1284.2560924138245
2302909,8450,1468.3607722632164
2302909,8464,106.05631911701462
2302909,8467,4711.26168634299
2302909,8470,881.4571919539068
2302909,8471,1799.9007499422967
2302909,8473,1696.9631193824107
2302909,8474,2474.8370345574644
2302909,8479,1380.9496007277874
2302909,8481,4218.055561333697
2302909,8482,4664.544742119031
2302909,8483,8967.616487026587
2302909,8484,7011.701220783301
2302909,8501,2163.563398409012
2302909,8504,296.27370559800994
2302909,8506,346.70517761479533
2302909,8507,92108.30350129824
2302909,8509,5247.539402326944
2302909,8510,415.2657580536357
2302909,8511,7602.076317109675
2302909,8512,13059.3480774028
2302909,8516,5702.752469186358
2302909,8517,14845.731849759446
2302909,8518,1092.0225861266658
2302909,8521,4979.659737970703
2302909,8527,4868.515329066557
2302909,8528,9909.557895204522
2302909,8529,563.8226465805556
2302909,8536,6194.980098589435
2302909,8538,374.73232754678503
2302909,8539,2082.851003127004
2302909,8542,529.4383513214004
2302909,8543,304.6510247482539
2302909,8544,18091.419101946252
2302909,8608,1131.2674039148228
2302909,8703,95824.46256388325
2302909,8704,32484.124690467328
2302909,8708,198596.12806908888
2302909,8711,16830.448051196858
2302909,8712,220.45573533790107
2302909,8716,1132.549806565584
2302909,9018,16899.977115330163
2302909,9019,1936.8374579403276
2302909,9025,82.26199243909835
2302909,9026,658.9021551154306
2302909,9027,102.16758741605743
2302909,9029,7431.366280529215
2302909,9031,90.65787219245931
2302909,9032,218.1346745202893
2302909,9209,1601.5428917160637
2302909,9401,4850.299394184291
2302909,9402,166.29630837547893
2302909,9403,26431.268437031074
2302909,9404,20502.739576883207
2302909,9405,4546.280879482694
2302909,9503,21979.687837366808
2302909,9504,90.44482894299007
2302909,9506,1851.8087095158485
2302909,9603,2505.480192285013
2302909,9608,860.8912603288832
2302909,9609,897.4221227975564
2302909,9612,158.51177455229006
2302909,9613,755.8231154476191
2302909,9617,1563.274935011634
2302909,9619,14886.42398657241
2303006,104,31646.741045792645
2303006,105,10306673.78730084
2303006,201,137327.18519210897
2303006,202,88437.67050166622
2303006,203,2608.3281247376162
2303006,206,492.5793729900898
2303006,207,51135.224018780886
2303006,210,116014.64850162086
2303006,302,56411.82955947497
2303006,304,9061.515422520146
2303006,305,171.14960477105024
2303006,401,10382.351904802037
2303006,402,6704.57975050333
2303006,403,30997.61710431114
2303006,404,209.0370049796358
2303006,406,2623.26924088519
2303006,407,4566.855169774778
2303006,408,7177.1805292181925
2303006,702,3795.505580118747
2303006,703,11259.975645878143
2303006,704,435.62695572512894
2303006,706,4455.6127180684525
2303006,710,4231.82083284903
2303006,712,899.356987069799
2303006,713,5253.7281936272975
2303006,808,101.81406635233404
2303006,901,24410.00394988838
2303006,902,928.0492036340321
2303006,906,514.1833619731123
2303006,1005,146.93891389871627
2303006,1006,27407.235159850985
2303006,1008,117.65181000714156
2303006,1101,6237.249765784037
2303006,1102,4157.083360029782
2303006,1103,8127.166768281097
2303006,1104,363.99645065650685
2303006,1106,1101.4890159009317
2303006,1108,408.86663008734627
2303006,1208,1481.8410571050877
2303006,1212,674.2344485172579
2303006,1507,7211.563751817323
2303006,1509,914.8839273683893
2303006,1517,6748.585472259054
2303006,1601,8092.380328058207
2303006,1602,8167.060210680015
2303006,1604,4349.020292926133
2303006,1701,10600.9232895799
2303006,1702,73.07987429289754
2303006,1704,573.4894371577378
2303006,1806,3325.992247563492
2303006,1901,2511.1897163578237
2303006,1902,18054.235398258774
2303006,1903,242.25241473014324
2303006,1904,960.1052099059941
2303006,1905,44052.36696883006
2303006,2002,1723.139280324846
2303006,2004,556.9802018761836
2303006,2005,6113.9367168378985
2303006,2007,551.4692258178819
2303006,2008,25509.368752665872
2303006,2009,4707.1276044007345
2303006,2101,529.9401605699807
2303006,2103,7527.220336309819
2303006,2104,1131.1341837247317
2303006,2105,5733.057499263635
2303006,2106,49536.25607195496
2303006,2201,562104.7297821216
2303006,2202,32184.40011085877
2303006,2203,3336.052885510868
2303006,2204,168.3583236631962
2303006,2206,213.80953933990148
2303006,2207,2266.5475684512103
2303006,2208,8826.692963352963
2303006,2209,207.87038546934866
2303006,2302,3190.9073166304397
2303006,2309,5981.433877363266
2303006,2402,54432.244430869745
2303006,2403,164.21277396437415
2303006,2505,276017.6213590265
2303006,2516,328336.44264492136
2303006,2517,7028.576797093214
2303006,2522,744.5675404749501
2303006,2523,168407.62486286854
2303006,2710,1488275.5069616088
2303006,2711,226237.69154502233
2303006,2807,158.3774365480752
2303006,2815,308.5100171838674
2303006,2828,10054.79173559318
2303006,2904,271.96011368763345
2303006,3004,3297.134715717642
2303006,3006,572.9471747700394
2303006,3102,481.2340580255489
2303006,3204,1210.6914234932813
2303006,3208,3587.648028268037
2303006,3209,10543.067229036944
2303006,3213,453.1380893956124
2303006,3214,2457.898487412529
2303006,3303,519.2625104009213
2303006,3304,1023.5497260759082
2303006,3305,2648.3631570294306
2303006,3306,948.8516463793824
2303006,3307,7460.227566434995
2303006,3401,7041.311353240525
2303006,3402,24650.157228242573
2303006,3405,326.3521364251601
2303006,3407,338.85483648702797
2303006,3505,174.08434226792932
2303006,3506,1121.027113684865
2303006,3605,223.4253122731775
2303006,3808,20933.335875696353
2303006,3809,1660.9032365667922
2303006,3814,176.77407389696174
2303006,3816,1696.901105872234
2303006,3907,72.69807154407629
2303006,3916,2852.693466498677
2303006,3917,9517.608963975814
2303006,3922,1700.5178375448133
2303006,3923,21664.89536881352
2303006,3924,4773.469464771213
2303006,3925,1129.0314519223034
2303006,3926,379.68410809972045
2303006,4002,370.4934767031866
2303006,4008,840.8603143669075
2303006,4010,1252.0037772191986
2303006,4011,1220.066035194729
2303006,4012,820.629425877773
2303006,4013,403.46139865294896
2303006,4015,201.4624332319046
2303006,4016,2908.07174588318
2303006,4201,238.92367570681057
2303006,4202,2144.218074193874
2303006,4203,4408.783997183904
2303006,4407,9921.589585131262
2303006,4418,2208.630080182463
2303006,4602,12161.124592084345
2303006,4802,5668.13371331808
2303006,4803,83526.97373682601
2303006,4805,98.98589784254699
2303006,4810,332.0752531645243
2303006,4811,665.659770046557
2303006,4817,134.3380042148852
2303006,4818,5455632.02176913
2303006,4819,88.14571919539068
2303006,4820,2296.1544241075317
2303006,4910,226.63342807302786
2303006,5404,301.4450897362728
2303006,5516,1319.7922139356754
2303006,5603,7627.148326979475
2303006,5607,600.934054607211
2303006,5608,99.59783719049331
2303006,5806,1469.9897411672732
2303006,5807,4960.907532699748
2303006,6001,113.31671403651393
2303006,6103,16227.711912597279
2303006,6104,841.0158550289879
2303006,6109,4564.702437103119
2303006,6111,76.09187375582077
2303006,6116,348.1693811009903
2303006,6202,23509.440938775424
2303006,6203,359564.4343200261
2303006,6204,3550.590373144103
2303006,6205,791.7305614288464
2303006,6206,10282.473002657984
2303006,6211,104359.40551430763
2303006,6217,515.2133264860166
2303006,6307,5516.170776394898
2303006,6401,18621.792985602187
2303006,6402,4414.666352176838
2303006,6403,366.71161047288297
2303006,6404,3666.8619185282523
2303006,6505,855.6011143232588
2303006,6507,5356.103350125892
2303006,6802,18219.573248155262
2303006,6805,322.9016206244744
2303006,6807,231.01500768243974
2303006,6810,10747.351435726892
2303006,6811,902.6198454696777
2303006,6813,3244.957319913661
2303006,6904,40955.89312562265
2303006,6910,1397.8860394863552
2303006,6911,316.8962815216397
2303006,6912,101.64437624174681
2303006,7013,484.02689960750587
2303006,7209,80.80024259577479
2303006,7214,2886.4901630449967
2303006,7216,327.71402607157523
2303006,7303,90.08678765902857
2303006,7306,100.95854537812346
2303006,7308,894.7888335688888
2303006,7309,503.4888238070387
2303006,7311,2324805.3692347766
2303006,7313,337.89192358233095
2303006,7314,129.9516076570742
2303006,7317,566.5877812901535
2303006,7318,3262.762020687658
2303006,7320,6270.390768456478
2303006,7321,31431.41854745172
2303006,7323,1678.9494915073963
2303006,7324,689.4919770465884
2303006,7326,4677.958917144542
2303006,7606,525.2015768725362
2303006,7607,402.7662114807297
2303006,7610,1990.558697787052
2303006,7612,365.70568171800187
2303006,7615,5007.492460036378
2303006,7616,638.0751075117041
2303006,7806,253.8294394417912
2303006,8201,5039.094232386714
2303006,8204,281.9848656560637
2303006,8205,582.2192751532859
2303006,8211,2750.2981152572133
2303006,8212,2881.816843996821
2303006,8213,292.34996866471243
2303006,8214,450.1230332065403
2303006,8301,1363.8639846606438
2303006,8302,595.2904710718199
2303006,8305,145.4404366723946
2303006,8310,141.40842548935285
2303006,8311,79.3311472758516
2303006,8409,2027.7342655552754
2303006,8412,771.2750429596684
2303006,8413,6353.074880757376
2303006,8414,220127.3348427519
2303006,8415,2961.0426201043942
2303006,8418,149702.481366022
2303006,8421,7927.974424593215
2303006,8424,102.83667239462245
2303006,8425,562.0509016211091
2303006,8427,44053.54099423835
2303006,8429,734631.6281408616
2303006,8431,15029.579670474073
2303006,8443,22211.609777755257
2303006,8450,67981.4520775584
2303006,8452,233.4324309152187
2303006,8464,53735.20168595408
2303006,8467,1460.0083335540335
2303006,8470,338.5317706215107
2303006,8471,36078.90928311973
2303006,8472,88.14571919539068
2303006,8479,4862.887818815208
2303006,8480,1058.37810910104
2303006,8481,2923.8244526775084
2303006,8482,3608.421461375176
2303006,8483,3093.668032184475
2303006,8484,867.5055051762821
2303006,8502,33230.97998999792
2303006,8504,282.347757507796
2303006,8506,423.940490553406
2303006,8507,4692.608150443886
2303006,8508,299.78586203742805
2303006,8509,12430.805297024053
2303006,8511,1655.0554454567314
2303006,8512,1569.8142117858397
2303006,8513,242.58842140936903
2303006,8516,32397.145859139615
2303006,8517,36902.58356928024
2303006,8518,13227.939783765676
2303006,8521,3160.4327236417507
2303006,8527,47584.69246677417
2303006,8528,163017.0634301309
2303006,8529,2004.9858412427664
2303006,8532,546.805170103504
2303006,8536,3769.912450479089
2303006,8537,530.8135209946427
2303006,8538,1618.4901339383878
2303006,8539,6510.037392710514
2303006,8542,1600.054337947358
2303006,8543,1873.7659919362936
2303006,8544,9831.769777198493
2303006,8703,57294.71747700394
2303006,8704,132218.57879308602
2303006,8708,63795.77163591047
2303006,8711,21303.54223886462
2303006,8712,23148.625725040976
2303006,8714,1376.9977190754296
2303006,8715,210.62784976639105
2303006,8716,4384.753874256645
2303006,9001,1208.711616389482
2303006,9003,451.7559666255689
2303006,9004,85.15611021934701
2303006,9017,189.442649532659
2303006,9018,621.6314384511951
2303006,9026,1158.9667491551095
2303006,9027,948.0831741054999
2303006,9031,90.65337122921115
2303006,9032,9538.243687955226
2303006,9102,742.3942338191024
2303006,9107,630.8229861080031
2303006,9209,620.7942861776379
2303006,9306,860.4515819172625
2303006,9401,15531.141841538205
2303006,9402,1189.9672091377743
2303006,9403,94703.77921419022
2303006,9404,16240.257612589605
2303006,9405,1242.5219614933876
2303006,9503,778.7828955395448
2303006,9504,720.1050543592388
2303006,9506,173.8475182966104
2303006,9603,7982.235386117913
2303006,9604,112.4196982640355
2303006,9606,2779.387035201999
2303006,9608,520.0725447676001
2303006,9609,1193.1412443888496
2303006,9616,82.34347886653346
2303006,9617,765.4084550674947
2303006,9619,14403.073689412438
2303105,101,172.96663230533488
2303105,104,28173.217434567756
2303105,105,1260.754727472001
2303105,201,2111.7874290249665
2303105,202,54528.531899019836
2303105,203,3884.5407822684183
2303105,207,152930.9177212942
2303105,208,709.573039522895
2303105,210,775.8978325896444
2303105,303,112.1835468961488
2303105,304,3398.3112940462947
2303105,401,850392.910910478
2303105,402,33069.65951537966
2303105,403,6415.7825321790215
2303105,406,1374.412888265044
2303105,407,34729.027552395826
2303105,701,8421.578780018408
2303105,702,30163.831241133852
2303105,703,800.8038588901244
2303105,706,12556.962127135414
2303105,709,1033.582463586778
2303105,710,695.729453407616
2303105,712,22143.79582613501
2303105,713,12518.35526859673
2303105,803,36031.43244838906
2303105,804,6678.260358479294
2303105,807,53189.36516356518
2303105,901,31124.718100799702
2303105,1006,28117.36252066787
2303105,1008,543.5652683715758
2303105,1101,5366.912250125244
2303105,1102,1260.6833783320542
2303105,1104,69682.24139797513
2303105,1106,1968.4652252330118
2303105,1108,13806.618635240195
2303105,1211,166.15468068331143
2303105,1401,25700.46519193684
2303105,1404,242.40072778732437
2303105,1507,6046.974216835842
2303105,1509,594.2066687299075
2303105,1517,4769.705058855227
2303105,1601,8642.461176903005
2303105,1602,4125.908450308843
2303105,1604,323.3071546316014
2303105,1701,19669.55622536132
2303105,1704,544.409924184484
2303105,1806,36696.40221582332
2303105,1901,17146.017535894487
2303105,1902,37492.59387241739
2303105,1903,466.64780411486436
2303105,1904,2422.178169899336
2303105,1905,103515.35896595822
2303105,2002,253.9256244433077
2303105,2004,1476.0839140596793
2303105,2005,723.4265700274599
2303105,2007,1470.7363060999592
2303105,2008,73746.38804631698
2303105,2009,41613.32961777264
2303105,2101,708.3798857214224
2303105,2102,360.42859542335947
2303105,2103,11341.126082102546
2303105,2104,207.00578223194114
2303105,2105,337.26021259476397
2303105,2106,83281.06453028021
2303105,2201,131011.4846921372
2303105,2202,18299.58138490872
2303105,2203,16316.153343376534
2303105,2206,450.0100501186987
2303105,2207,9470.401017317254
2303105,2208,3695.047304317091
2303105,2309,8675.466398757359
2303105,2402,28217.50369873182
2303105,2403,109.66062015566561
2303105,2501,236.52434650763166
2303105,2505,1661.314452764441
2303105,2506,122738.87347761347
2303105,2508,71246.14061680506
2303105,2516,170234.3916169319
2303105,2517,2631.3779525819427
2303105,2520,176.0534897342443
2303105,2523,122133.3016735682
2303105,2710,617781.6509487017
2303105,2711,268458.42110579007
2303105,2715,224.97485436687214
2303105,2801,415.7407709386973
2303105,2804,269.2405125507571
2303105,2828,9447.577397228293
2303105,2841,190.3357407086689
2303105,2847,460.82130374849
2303105,2905,937.5378609944094
2303105,2933,1251.7719677233572
2303105,2937,1835.4285894874283
2303105,2941,2017.037509849948
2303105,3003,10520.710375765664
2303105,3004,34409.15672509044
2303105,3006,158.71371288790053
2303105,3102,732.7814174361234
2303105,3208,1888.571618259555
2303105,3209,15618.031393905774
2303105,3212,243.25321279838323
2303105,3213,750.9363401377148
2303105,3214,13767.683615693946
2303105,3215,867.6830128555375
2303105,3304,737.510159993697
2303105,3305,5609.413108059004
2303105,3306,886.2695876052912
2303105,3307,7593.932960239154
2303105,3401,19582.0693910567
2303105,3402,19939.610413519124
2303105,3405,3274.274922843165
2303105,3406,1024.0798173938933
2303105,3407,1416.7879138568355
2303105,3506,14458.436164973677
2303105,3605,70.84562117016577
2303105,3702,98.20781883164541
2303105,3707,234.18787567546212
2303105,3808,17823.712056977238
2303105,3809,769.5631826432091
2303105,3819,451.7559666255689
2303105,3820,1946.4262808767216
2303105,3822,270.6003131191953
2303105,3824,2191.69442162928
2303105,3825,1946.795035635791
2303105,3903,1448.0198066959747
2303105,3910,72.75463491427205
2303105,3915,1381.7724296692113
2303105,3916,79.32169982555975
2303105,3917,27027.975584393007
2303105,3920,1581.2781447062819
2303105,3921,120.27493629996907
2303105,3922,6981.557499891256
2303105,3923,975648.4753557165
2303105,3924,32248.017908554404
2303105,3925,9112.64680332198
2303105,3926,182938.51421347115
2303105,4002,7166.7060199386415
2303105,4006,7729.306587332298
2303105,4011,106440.45073592146
2303105,4012,110.18214899423835
2303105,4013,714.3302188263673
2303105,4016,924.7306606308358
2303105,4017,136.79593718487962
2303105,4202,18047.631718018656
2303105,4203,2299.616893772364
2303105,4403,5772.739256195935
2303105,4410,511.2338806716573
2303105,4412,611.5914402414511
2303105,4415,2694.555194807888
2303105,4417,109.7414203982614
2303105,4418,1506.024121992208
2303105,4504,113.31671403651393
2303105,4802,55907.170253248914
2303105,4805,218.92789151854493
2303105,4808,1008.0199936210381
2303105,4810,247.5295583498769
2303105,4811,4079.041298455041
2303105,4812,664.791389014215
2303105,4817,1126.3582676191038
2303105,4818,15569.257613039332
2303105,4820,21547.419535052533
2303105,4821,5230.526507192187
2303105,4823,1583.7743654807518
2303105,4901,79914.52752115321
2303105,4902,2787.5911652982427
2303105,4903,2634.9913237290707
2303105,5401,28095.450201501095
2303105,5402,246.98510991398575
2303105,5513,181.3067424584223
2303105,5601,134.39362284730552
2303105,5603,434.3807371399701
2303105,5607,930.7294325673547
2303105,5608,31310.135457832646
2303105,5705,1238.929406799219
2303105,5806,749.8446970307688
2303105,5810,901.0189655423345
2303105,5906,1553.8156258092426
2303105,6105,415.49461813388444
2303105,6109,770.5536554482948
2303105,6115,108.78404547505338
2303105,6117,317.286799302239
2303105,6202,5325.47053472152
2303105,6203,589.2469129898725
2303105,6204,95.48385031840697
2303105,6206,133.28367290003033
2303105,6216,169.69011058722342
2303105,6302,3625.00498741956
2303105,6305,903.4725712940243
2303105,6306,764.1644769867129
2303105,6307,6710.330537946704
2303105,6401,1498.3560387332354
2303105,6402,8089.497986629882
2303105,6403,3897.9303819308416
2303105,6404,1270.889731612962
2303105,6406,211.52453286815933
2303105,6701,169.69011058722342
2303105,6804,369.25154298624926
2303105,6805,2254.16318128521
2303105,6806,8249.661486729728
2303105,6807,671.690021074426
2303105,6810,19293.554397372056
2303105,6811,800.7304041241282
2303105,6901,10999.155577162399
2303105,6904,313125.3971024506
2303105,6905,2177.6897525360337
2303105,6910,6792.555084560027
2303105,6911,696.508220324132
2303105,6914,3068.9969015087295
2303105,7010,1458.4112488593437
2303105,7013,5029.14175657418
2303105,7117,271.96011368763345
2303105,7208,270.23150111015326
2303105,7212,8201.692760687763
2303105,7214,4121.119117033357
2303105,7216,2838.2297959324924
2303105,7217,6815.324084323118
2303105,7218,1002.1428011485194
2303105,7220,1026.4130564144675
2303105,7301,118.92448583654573
2303105,7303,835.5219048292294
2303105,7304,167.19039288385727
2303105,7306,1376.6110221388499
2303105,7307,5393.543192443557
2303105,7308,32284.0125818732
2303105,7310,1245.3981441272795
2303105,7311,3085533.6448385194
2303105,7313,2891.8334326495183
2303105,7314,7745.272243569924
2303105,7315,94.71257527544728
2303105,7317,2383.897289429148
2303105,7318,8589.376508349278
2303105,7320,144.2365939991399
2303105,7321,580.2926513696553
2303105,7323,1419.1301268803777
2303105,7326,269942.65039478417
2303105,7413,3441.3843395909976
2303105,7604,105.77486303446881
2303105,7605,14446.298888834835
2303105,7607,401.0630223390276
2303105,7609,416.1225736875185
2303105,7610,3415.8091233885484
2303105,7612,95.49119579500658
2303105,7615,2269.944609325287
2303105,7616,181830.52063429257
2303105,7907,95.49119579500658
2303105,8201,3050.748974970764
2303105,8202,1546.5457992881052
2303105,8203,346.45064244891444
2303105,8205,1344.5137268553815
2303105,8206,1692.6588531075536
2303105,8207,884.1014039714415
2303105,8211,1232.438332665039
2303105,8212,241.85790053571463
2303105,8213,4314.068458781418
2303105,8214,847.0046651849295
2303105,8215,36896.50478944819
2303105,8301,3722.175767108427
2303105,8302,211.31300833529122
2303105,8304,610.8843981140043
2303105,8305,1485.9121962080444
2303105,8306,906.5337122921114
2303105,8404,3258.9886956901405
2303105,8409,285.7850374927469
2303105,8413,12009.389306339834
2303105,8414,6048.9129398641335
2303105,8415,274322.630280247
2303105,8418,43692.21609004201
2303105,8419,2896.7515961493928
2303105,8420,576.3187485292632
2303105,8421,3684.236395294841
2303105,8422,17188.415243101183
2303105,8423,4587.4987449262335
2303105,8424,86.69131482866673
2303105,8429,568109.350204244
2303105,8431,94.12086267872847
2303105,8438,23219.729657184074
2303105,8443,19681.559683320073
2303105,8450,1652.7322349135752
2303105,8467,1468.9350303782812
2303105,8470,755.8649961498613
2303105,8471,199663.80557569428
2303105,8472,5007.646803554362
2303105,8473,17080.037277646683
2303105,8479,11570.446804746745
2303105,8481,6376.303096810983
2303105,8482,47991.59255084028
2303105,8484,5102.304128474511
2303105,8502,42603.76427777216
2303105,8503,430.86036455723564
2303105,8504,81268.96619897813
2303105,8507,144966.60250623978
2303105,8509,5952.176571769377
2303105,8511,496.2478136795351
2303105,8512,99.14457033434726
2303105,8516,7109.618179616778
2303105,8517,4914865.118867886
2303105,8518,2794.329473567455
2303105,8521,248.30476828533637
2303105,8523,1186.6824533562885
2303105,8525,15562.28004195426
2303105,8527,2635.973401917387
2303105,8528,17670.08867773792
2303105,8529,219.0789804705936
2303105,8531,205.0704986446595
2303105,8532,1413.308720806209
2303105,8535,476.51811221402124
2303105,8536,166294.2140374231
2303105,8537,2832.769295784374
2303105,8538,1766.5341615616853
2303105,8539,138806.48529767763
2303105,8543,126.41913238748145
2303105,8544,3834567.2137455633
2303105,8547,23070.42754809124
2303105,8548,637.5953776454518
2303105,8608,1190.376125769372
2303105,8609,7276.796393409481
2303105,8703,17545.27747931604
2303105,8704,107978.50601435358
2303105,8708,1657.7920720476463
2303105,8711,27457.969647345686
2303105,8714,452.59623104829075
2303105,8716,3888.039528932911
2303105,9004,181.89030171659846
2303105,9017,111.41569844306109
2303105,9018,1297.4257057858945
2303105,9025,512.6448143011891
2303105,9027,96.26378565187694
2303105,9032,26726.299145715027
2303105,9209,4503.455337823243
2303105,9306,182.90236733043565
2303105,9401,8068.063998454164
2303105,9403,87835.86730377465
2303105,9404,10206.798091108865
2303105,9405,67773.6854173273
2303105,9503,21183.64742655336
2303105,9506,4731.185378656023
2303105,9507,99.10517028201758
2303105,9508,10812.973226973594
2303105,9603,7717.87646520289
2303105,9604,198.32786818962902
2303105,9608,13282.470294913332
2303105,9609,3055.787357402102
2303105,9610,3647.5838103156593
2303105,9612,319.11309765475715
2303105,9617,1488.7473159039555
2303105,9619,18621.222173826885
2303204,101,175.5049266997528
2303204,103,387.5431620048777
2303204,201,20810.98980175954
2303204,202,15032.65312227756
2303204,203,6786.20861848279
2303204,206,244.4217168595775
2303204,207,10885.130548137773
2303204,210,1195.527534278386
2303204,303,761.5249374617287
